52.1569 	DATA 	Mouse:  Left button up, pos=(729,196)
52.1728 	EXP 	slider: markerPos = 51.0
52.1728 	EXP 	slider: rating = 51.0
52.6231 	DATA 	Mouse: Left button down, pos=(739,108)
52.6391 	EXP 	image_5: autoDraw = False
52.6391 	EXP 	slider: autoDraw = False
52.6391 	EXP 	NextBu: autoDraw = False
52.6391 	EXP 	text_4: autoDraw = False
52.6391 	EXP 	text_5: autoDraw = False
52.6391 	EXP 	text: text = 0.6756578710453394
52.6391 	EXP 	text: autoDraw = True
52.6909 	DATA 	Mouse:  Left button up, pos=(739,108)
53.3075 	EXP 	New trial (rep=0, index=12): OrderedDict([('Image', 'Images/S_B_I3_03.png'), ('Race', 'Black'), ('Trait', 'Dominant'), ('Type', 'normal')])
53.3245 	EXP 	text: autoDraw = False
53.3245 	EXP 	text: autoDraw = False
53.3245 	EXP 	image_5: image = 'Images/S_B_I3_03.png'
